alpha,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
0.88,5.15,0.21477272802010736,0.3670376928911261,0.14318182066574112,0.08844281794722494
0.88,5.3,0.21477272727279278,0.3663721442205571,0.1431818181816899,0.0852028242372852
0.88,5.45,0.21477272778679396,0.3657212025724161,0.14318181786918638,0.08218453966319711
0.88,5.6,0.21477272727474386,0.3650874540200564,0.14318181818257963,0.07936683782999612
0.88,5.75,0.2147727253907857,0.3644726943261561,0.14318181817608036,0.07673109411149764
0.88,5.9,0.2147727272602336,0.3638781089153632,0.14318181818533454,0.0742608385586109
0.88,6.05,0.21477272726331925,0.3633043958783905,0.14318181818085346,0.07194146453286102
0.88,6.2,0.21477272871127387,0.36275189326122464,0.1431818192061464,0.06975997928641528
0.88,6.35,0.21477272675666453,0.3622206455635512,0.14318181811907962,0.06770479369049073
0.88,6.5,0.214772727271996,0.3617104966477763,0.14318181817998832,0.06576554484488126
0.88,6.65,0.21477272740047343,0.3612211168311799,0.1431818180819723,0.06393294097991822
0.88,6.8,0.21477272800536779,0.3607520595726238,0.14318181644934055,0.062198630451036865
0.88,6.95,0.21477272727254273,0.36030279399550347,0.14318181818495662,0.06055509142843672
0.88,7.1,0.21477272727283941,0.3598727234145162,0.14318181818167772,0.058995528428557244
0.88,7.25,0.21477272727291474,0.3594612134802782,0.14318181818208608,0.05751379415684758
0.88,7.4,0.21477272727239427,0.35906760423396356,0.14318181818162537,0.05610431316159986
0.88,7.55,0.2147727272727228,0.3586912232607009,0.14318181818175296,0.05476201881841773
0.88,7.7,0.21477272881443032,0.3583313973896874,0.14318181902116878,0.053482297918565055
0.88,7.85,0.21477272595593883,0.3579874459188964,0.1431818156183539,0.05226094088151846
0.88,8.0,0.21477272717788515,0.3576587243572288,0.14318181799748275,0.051094103470604744
0.9,0.5,0.2166666646903641,-2.971311309983714e-23,0.14444444178789814,0.8076848878243255
0.9,0.65,0.21666667121344535,2.118985960736008e-18,0.14444444780339136,0.8076848891338398
0.9,0.8,0.21666666663926032,1.351675480183951e-12,0.14444444437058707,0.8076848884029065
0.9,0.95,0.21666666705263338,1.6037397320560508e-06,0.14444444491599664,0.807682927842776
0.9,1.1,0.21666666665646,0.07183345707071186,0.14444444441603171,0.7183345699972101
0.9,1.25,0.21666666666669904,0.1529551045447253,0.14444444444448806,0.6118204181788973
0.9,1.4,0.21666666666659656,0.2115783787417028,0.14444444444524596,0.5289459468546259
0.9,1.55,0.21666666413194316,0.25459180644832846,0.144444443815071,0.46289419366252504
0.9,1.7,0.21666666666633336,0.2864681535525203,0.14444444444399174,0.4092402193605584
0.9,1.85,0.2166666666666972,0.31023416541497795,0.14444444444437896,0.36498137107638867
0.9,2.0,0.2166666666765067,0.32800459222226547,0.1444444444479494,0.32800459221975087
0.9,2.15,0.2166666666669404,0.34129379964308454,0.14444444444461443,0.2967772170809032
0.9,2.3,0.21666666666655102,0.3512068077012231,0.14444444444423182,0.27015908284703205
0.9,2.45,0.21666666666586704,0.3585615279124796,0.14444444444435683,0.24728381235384783
0.9,2.6,0.21666666668793302,0.3639699242893673,0.14444444448017243,0.22748120268765618
0.9,2.75,0.21666666667225845,0.3678936232461975,0.14444444443075583,0.2102249275591475
0.9,2.9,0.21666666666661216,0.3706830231487849,0.14444444444442608,0.19509632797306659
0.9,3.05,0.216666666397257,0.3726053815299433,0.14444444423870378,0.18175872275215355
0.9,3.2,0.21666666667197848,0.37386532267940914,0.14444444444019877,0.16993878303145724
0.9,3.35,0.2166666666672242,0.3746199958967891,0.144444444443674,0.1594127642107992
0.9,3.5,0.2166666680982318,0.3749903952375532,0.1444444433101236,0.14999615694239585
0.9,3.65,0.21666666667542755,0.3750698656379042,0.14444444443611165,0.14153579834662353
0.9,3.8,0.216666666666129,0.3749305413835231,0.1444444444474383,0.13390376478114216
0.9,3.95,0.21666666666666107,0.3746282304872949,0.14444444444491852,0.12699262050433163
0.9,4.1,0.21666666666837786,0.3742061437723384,0.1444444444447376,0.12071165928075452
0.9,4.25,0.21666666666683493,0.3736977462113841,0.14444444444440063,0.11498392191111098
0.9,4.4,0.21666666666668405,0.3731289454305303,0.14444444444468554,0.10974380747963366
0.9,4.55,0.21666666668397022,0.3725197760562814,0.14444444445561283,0.10493514818136936
0.9,4.7,0.21666666666652099,0.37188569953156253,0.14444444444440566,0.10050964852208802
0.9,4.85,0.21666666666589518,0.37123861025890637,0.14444444444436894,0.09642561305452277
0.9,5.0,0.21666666261806147,0.3705876140882993,0.14444444658212957,0.09264690551631176
0.9,5.15,0.2166666666600642,0.3699396443449872,0.1444444444447303,0.08914208297703141
0.9,5.3,0.21666666417043962,0.36929991352421776,0.1444444419438986,0.08588370103288864
0.9,5.45,0.21666666667161674,0.36867232104532843,0.1444444444621717,0.08284771259709436
0.9,5.6,0.216666666666613,0.36805969401437605,0.1444444444446395,0.08001297695970894
0.9,5.75,0.21666666666300943,0.36746405692942063,0.1444444445131696,0.07736085410697559
0.9,5.9,0.2166666666663898,0.36688679009726194,0.1444444444448225,0.07487485512205459
0.9,6.05,0.21666666666725382,0.36632877523374174,0.14444444445140817,0.07254035153274496
0.9,6.2,0.21666667074674284,0.36579051257518086,0.14444444793971473,0.07034432887458515
0.9,6.35,0.21666666666674553,0.3652721768392726,0.14444444444445936,0.06827517324096709
0.9,6.5,0.21666666666138207,0.3647737509764356,0.1444444444418187,0.06632250017841994
0.9,6.65,0.21666666666647033,0.3642950167522252,0.1444444444440802,0.06447699411541927
0.9,6.8,0.2166666666666753,0.3638356303334456,0.14444444444450175,0.06273028109198187
0.9,6.95,0.2166666666667087,0.3633951502651847,0.144444444444539,0.061074815170626115
0.9,7.1,0.21666666666669504,0.3629730645755389,0.14444444444450918,0.05950378107796188
0.9,7.25,0.21666666666683923,0.36256881217615167,0.14444444444464105,0.058011009948177886
0.9,7.4,0.21666666666665502,0.3621817996889144,0.1444444444446276,0.056590906201426525
0.9,7.55,0.2166666667525164,0.36181141473505685,0.14444444446700172,0.055238383913521004
0.9,7.7,0.21666666669318185,0.3614570357661605,0.14444444446049892,0.05394881130517208
0.9,7.85,0.216666666666125,0.3611180408281177,0.14444444444385723,0.05271796216471182
0.9,8.0,0.21666666108435018,0.36079380242896136,0.14444443803059262,0.05154197195268784
0.92,0.5,0.21847826274889046,-6.017968488802121e-23,0.14565217580616058,0.8083634057446529
0.92,0.65,0.2184782605849712,4.532364623681117e-19,0.1456521740081251,0.8083634053427122
0.92,0.8,0.21847826087007097,3.1431637808815687e-12,0.14565217391353358,0.8083634053110496
0.92,0.95,0.21847826113043656,1.4962415746260804e-06,0.14565217417788617,0.8083615787791698
0.92,1.1,0.21847826086573235,0.07190636087005507,0.14565217390827673,0.71906360933173
0.92,1.25,0.2184782608692645,0.15315433318326016,0.14565217391533483,0.6126173327336376
0.92,1.4,0.2184782608730221,0.21192035017435926,0.14565217391496774,0.5298008754365062
0.92,1.55,0.21847826086961142,0.2550884153770504,0.14565217391313384,0.46379711886740643
0.92,1.7,0.21847826086899408,0.2871268802945179,0.14565217391300606,0.41018125756374657
0.92,1.85,0.21847826088235203,0.31105839041140226,0.14565217392161062,0.3659510475432523
0.92,2.0,0.21847826051376865,0.3289940701657872,0.14565217273828748,0.3289940695683598
0.92,2.15,0.2184782603265983,0.3424452432188574,0.14565217269917743,0.2977784718889274
0.92,2.3,0.2184782608631338,0.35251451891205743,0.14565217389685395,0.27116501454167063
0.92,2.45,0.21847826050381802,0.36001802119880216,0.14565217383433599,0.24828829064902314
0.92,2.6,0.2184782627620025,0.3655665060921848,0.14565217541473108,0.22847906600986545
0.92,2.75,0.2184782608699148,0.36962088512825036,0.1456521739131683,0.21121193435886254
0.92,2.9,0.21847826089695999,0.37253126282120974,0.14565217393782812,0.19606908569183729
0.92,3.05,0.21847826086963287,0.374564918470745,0.14565217391238527,0.1827145943756423
0.92,3.2,0.21847826087016237,0.3759267363760128,0.14565217391268798,0.1708757892613563
0.92,3.35,0.21847826106705764,0.37677429306587384,0.14565217488338614,0.1603294867033759
0.92,3.5,0.2184782608697912,0.3772291113828654,0.14565217391319205,0.1508916445530908
0.92,3.65,0.21847826087063024,0.37738512923350653,0.1456521739142295,0.14240948272954804
0.92,3.8,0.21847826086869931,0.3773150926434528,0.14565217391320986,0.1347553902302655
0.92,3.95,0.21847826205979493,0.37707542371629876,0.1456521758933317,0.12782217766372989
0.92,4.1,0.2184782608694802,0.37670991921997965,0.14565217391283086,0.1215193287806067
0.92,4.25,0.21847826344821417,0.37625261604209037,0.14565217630549906,0.11577003536960961
0.92,4.4,0.21847826086960617,0.3757299338407989,0.14565217391332766,0.1105088040708917
0.92,4.55,0.21847826086967892,0.3751624027842151,0.14565217391306656,0.10567955008002276
0.92,4.7,0.21847826078339683,0.3745659245166002,0.14565217387417995,0.10123403367491028
0.92,4.85,0.21847826090067754,0.3739527973445611,0.14565217392387775,0.09713059670439675
0.92,5.0,0.2184782608229286,0.37333249386299455,0.14565217407453443,0.09333312352429227
0.92,5.15,0.2184782608691865,0.3727122713527645,0.14565217391300184,0.08981018586825565
0.92,5.3,0.21847826086964353,0.3720976478879451,0.14565217391780852,0.08653433671926272
0.92,5.45,0.218478259708882,0.3714927735555418,0.14565217384259777,0.0834815225057324
0.92,5.6,0.2184782608695473,0.3709007287297462,0.145652173912737,0.08063059320205404
0.92,5.75,0.21847825890653158,0.3703237413784536,0.14565217306689573,0.07796289333138116
0.92,5.9,0.21847826088554512,0.3697633908267669,0.14565217393277763,0.07546191649479558
0.92,6.05,0.21847826087718106,0.3692207221782103,0.14565217404639832,0.07311301431857789
0.92,6.2,0.21847826087783825,0.36869638409257705,0.1456521739121605,0.07090315078453402
0.92,6.35,0.21847826086993657,0.3681907075559033,0.14565217391293447,0.06882069300098032
0.92,6.5,0.2184782608693218,0.36770377852113384,0.1456521739125842,0.06685523245836354
0.92,6.65,0.21847826086944439,0.3672354948777638,0.1456521739142754,0.06499743272199252
0.92,6.8,0.21847826085670619,0.3667856111917738,0.14565217391278842,0.06323889848454471
0.92,6.95,0.21847826087437688,0.3663537743702524,0.14565217390878565,0.06157206291741636
0.92,7.1,0.21847826086960312,0.3659395517637988,0.1456521739130507,0.059990090453073894
0.92,7.25,0.2184782582001014,0.3655424546554039,0.14565217802693198,0.05848679407924586
0.92,7.4,0.21847826027108316,0.3651619493221908,0.14565217259667412,0.05705655449838219
0.92,7.55,0.21847826086982275,0.3647974890969591,0.14565217391288193,0.055694273144489506
0.92,7.7,0.2184782595160412,0.364448497650679,0.14565217381514609,0.054395298438765685
0.92,7.85,0.21847826087130215,0.36411440568768527,0.14565217391345003,0.05315538769132292
0.92,8.0,0.21847826086949143,0.3637946349878231,0.14565217391322344,0.051970662141160785
0.94,0.5,0.22021276601878426,2.691349725050543e-23,0.14680851071876722,0.8090125591832414
0.94,0.65,0.2202127650550687,1.0123683110384937e-16,0.14680851059769592,0.809012559115116
0.94,0.8,0.2202127705860935,2.2031276826029793e-12,0.14680851582518323,0.8090125603504037
0.94,0.95,0.22021276702380427,1.4894920454890958e-06,0.14680851127308264,0.809010743380524
0.94,1.1,0.22021276593273414,0.07197608042105641,0.14680851063329348,0.7197608054138297
0.94,1.25,0.2202127659574154,0.15334474621733535,0.14680851063820866,0.6133789848703033
0.94,1.4,0.2202127659607706,0.21224701249013847,0.14680851063683703,0.5306175312244511
0.94,1.55,0.22021276528425426,0.2555625657424563,0.14680851065860084,0.46465921057362924
0.94,1.7,0.2202127659570079,0.287755563582426,0.14680851063810332,0.4110793765463325
0.94,1.85,0.22021276595366857,0.3118447681550488,0.14680851060985414,0.3668761978123388
0.94,2.0,0.2202127659573681,0.32993788129939267,0.1468085106386981,0.32993788129969204
0.94,2.15,0.2202127659576211,0.3435433605161548,0.14680851063828476,0.2987333569704677
0.94,2.3,0.22021276616536536,0.35376154679514055,0.14680851232690606,0.2721242676545117
0.94,2.45,0.22021276571823414,0.3614068843740547,0.14680851051069052,0.24924612722102185
0.94,2.6,0.2202127665488826,0.3670889904832354,0.1468085112587097,0.2294306190372489
0.94,2.75,0.22021277040490053,0.37126811298474555,0.14680851222080055,0.2121532056624714
0.94,2.9,0.22021276867720455,0.3742940613087432,0.14680850922518843,0.19699687218706946
0.94,3.05,0.2202127659576333,0.3764341388387316,0.1468085106380874,0.18362640918943013
0.94,3.2,0.2202127659606806,0.3778934699184791,0.14680851063741945,0.17176975905176828
0.94,3.35,0.22021276588542418,0.37883002518206244,0.14680851178794047,0.16120426653070527
0.94,3.5,0.22021276595736064,0.3793658226584694,0.14680851063814832,0.15174632906337382
0.94,3.65,0.22021276354878888,0.3795953476912003,0.14680850805990292,0.14324352765337922
0.94,3.8,0.22021276595608028,0.3795919299277252,0.14680851063899164,0.13556854640363564
0.94,3.95,0.22021276580384885,0.3794125530287912,0.14680851084016205,0.12861442489179337
0.94,4.1,0.22021276595709938,0.37910157947375556,0.14680851063832218,0.12229083208846678
0.94,4.25,0.22021276899612996,0.3786935678792001,0.14680851196239048,0.1165210969425627
0.94,4.4,0.22021276595768707,0.3782154356314477,0.14680851063812747,0.1112398340091015
0.94,4.55,0.220212765957943,0.3776881691363946,0.14680851063866296,0.10639103355945763
0.94,4.7,0.2202127659563343,0.37712808986888224,0.1468085106375399,0.10192651077558632
0.94,4.85,0.22021276595466296,0.37654787777471543,0.1468085106380902,0.0978046435788141
0.94,5.0,0.22021276595800243,0.3759573519088973,0.1468085106378188,0.09398933797690354
0.94,5.15,0.22021276551017294,0.3753640808826633,0.14680850951617797,0.090449175990683
0.94,5.3,0.2202127659575385,0.37477386754101194,0.14680851063830969,0.08715671338160291
0.94,5.45,0.2202127659570207,0.3741911122327997,0.14680851063735936,0.08408789038931154
0.94,5.6,0.22021276595724132,0.3736191201966349,0.14680851063806666,0.08122154786884579
0.94,5.75,0.22021276595746347,0.3730603281821431,0.14680851063769854,0.07853901645926128
0.94,5.9,0.22021276595740202,0.37251648949065497,0.14680851063825878,0.07602377336544472
0.94,6.05,0.22021276595665493,0.37198881945544116,0.14680851064045744,0.07366115236809287
0.94,6.2,0.22021276595738165,0.3714781107908189,0.1468085106388029,0.07143809822912436
0.94,6.35,0.2202127659568806,0.3709848251971536,0.1468085106389141,0.06934295798105305
0.94,6.5,0.22021276595745803,0.370509166181638,0.14680851063800096,0.06736530294205591
0.94,6.65,0.22021276595758707,0.3700511370210681,0.1468085106384343,0.06549577646389496
0.94,6.8,0.22021276608683266,0.36961058634027644,0.1468085098240237,0.06372596297383587
0.94,6.95,0.22021276839625395,0.3691872501780542,0.14680851089796995,0.06204827678337175
0.94,7.1,0.22021276595737777,0.3687807633963805,0.14680851063806438,0.060455862851841694
0.94,7.25,0.22021276416804098,0.3683907103487202,0.14680850945839358,0.05894251387759869
0.94,7.4,0.2202127659592224,0.368016629376582,0.14680851063800168,0.05750259833963193
0.94,7.55,0.22021276595762082,0.36765801400358894,0.1468085106385685,0.056130994504369466
0.94,7.7,0.22021276595757083,0.367314348320939,0.14680851063878197,0.05482303706287632
0.94,7.85,0.22021276592673464,0.36698510297955483,0.14680851060790714,0.053574467590161254
0.94,8.0,0.22021276595935957,0.36666974527876584,0.14680851066158512,0.05238139218582373
0.96,0.5,0.22187499917663106,-1.8735265592185907e-22,0.14791666916343676,0.8096342234764103
0.96,0.65,0.2218750000778039,1.894118131256027e-15,0.14791666673498183,0.8096342231266906
0.96,0.8,0.22187499999548338,2.6410881849809977e-12,0.14791666666738973,0.80963422317609
0.96,0.95,0.22187499940146543,1.4890157329293617e-06,0.14791666671665316,0.8096324100542269
0.96,1.1,0.22187499978523534,0.07204282076383864,0.14791666605832934,0.7204282079615202
0.96,1.25,0.2218749999994052,0.15352691847668168,0.14791666666736752,0.6141076739068249
0.96,1.4,0.22187500011199562,0.21255937568818167,0.1479166667471175,0.5313984392482617
0.96,1.55,0.2218750000334159,0.2560157551127669,0.1479166667113881,0.46548319113279335
0.96,1.7,0.22187499996228627,0.288356223627794,0.14791666659838668,0.411937462294111
0.96,1.85,0.22187500056894915,0.31259586181596455,0.147916665868618,0.36775983668102386
0.96,2.0,0.2218749999999507,0.330839134199718,0.14791666666606312,0.33083913419935007
0.96,2.15,0.22187500000008892,0.34459179439052334,0.14791666666691344,0.2996450386005619
0.96,2.3,0.2218750000001684,0.3549520455015988,0.14791666666687794,0.27304003500126006
0.96,2.45,0.22187500000064048,0.36273275131787075,0.1479166666663002,0.2501605181496823
0.96,2.6,0.22187500355080095,0.3685424568785927,0.14791666838650314,0.23033903439912642
0.96,2.75,0.22187500009559077,0.37284076990211057,0.1479166664782669,0.21305186836813134
0.96,2.9,0.2218750000004171,0.37597724304890046,0.14791666666591138,0.19788275949883713
0.96,3.05,0.22187500105870633,0.3782191848540041,0.14791666771681,0.18449716322550505
0.96,3.2,0.2218750005934811,0.3797719376516148,0.14791666598699993,0.17262360742568755
0.96,3.35,0.22187499885654605,0.3807938416588965,0.14791666467484327,0.16203993242217313
0.96,3.5,0.2218749976443688,0.38140737783071504,0.1479166603343416,0.1525629499206153
0.96,3.65,0.22187499999986451,0.3817075582847342,0.14791666666676248,0.14404058803207492
0.96,3.8,0.22187500074607272,0.38176822839381497,0.1479166661038233,0.13634579531399632
